stateProvince,lat,long,geoCoordinate,scientificName,vernacularName,countryConservation
New South Wales,-33.81423903,151.30174,"[-33.8142390321854,151.30174]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81477703,151.291067,"[-33.8147770321862,151.291067]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-30.02714003,152.786085,"[-30.0271400263647,152.786085]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81017303,151.29925,"[-33.8101730321797,151.29925]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.26751104,149.762051,"[-37.2675110365368,149.762051]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.64819003,151.14718,"[-33.648190031949,151.147179999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-34.29345003,150.70031,"[-34.2934500328554,150.70031]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.26601404,149.645458,"[-37.2660140365351,149.645458]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81398203,151.299509,"[-33.8139820321851,151.299509]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.82171703,151.298675,"[-33.821717032196,151.298675]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81665903,151.292877,"[-33.8166590321889,151.292877]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.64819003,151.14718,"[-33.648190031949,151.147179999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-31.60177003,152.00713,"[-31.6017700288793,152.00713]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-28.41899002,153.1903,"[-28.4189900237154,153.1903]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-28.56392002,153.387095,"[-28.5639200239562,153.387095]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.24250104,150.012364,"[-37.2425010365097,150.012364]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81422303,151.299331,"[-33.8142230321854,151.299331]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.82171703,151.298675,"[-33.821717032196,151.298675]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-31.80088003,152.72696,"[-31.8008800291892,152.72696]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81903503,151.300371,"[-33.8190350321922,151.300371]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81407403,151.289201,"[-33.8140740321852,151.289201]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81198103,151.302141,"[-33.8119810321822,151.302141]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81434603,151.301695,"[-33.8143460321856,151.301695]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-31.49174003,152.88232,"[-31.4917400287072,152.88232]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.80859103,151.2924,"[-33.8085910321774,151.2924]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-31.80088003,152.72696,"[-31.8008800291892,152.72696]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-37.17021604,149.992262,"[-37.170216036431,149.992262]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81589703,151.294491,"[-33.8158970321878,151.294490999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81423903,151.30174,"[-33.8142390321854,151.30174]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81731203,151.291816,"[-33.8173120321898,151.291816]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.23633304,150.001856,"[-37.236333036503,150.001856]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81854403,151.298079,"[-33.8185440321916,151.298079]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-29.06529002,153.40971,"[-29.0652900247867,153.40971]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-29.36973003,152.84926,"[-29.3697300252887,152.84926]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-37.25154804,150.03207,"[-37.2515480365195,150.03207]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-31.61647003,152.41047,"[-31.6164700289023,152.41047]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81423903,151.30174,"[-33.8142390321854,151.30174]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.11843003,152.28799,"[-32.1184300296789,152.28799]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.42442003,152.10708,"[-32.4244200301453,152.10708]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81854403,151.298079,"[-33.8185440321916,151.298079]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81244003,151.302737,"[-33.8124400321829,151.302737]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81589703,151.294491,"[-33.8158970321878,151.294490999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81903503,151.300371,"[-33.8190350321922,151.300371]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.26608604,149.91267,"[-37.2660860365352,149.91267]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81423903,151.30174,"[-33.8142390321854,151.30174]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-30.18447003,152.69827,"[-30.1844700266203,152.69827]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81903503,151.300371,"[-33.8190350321922,151.300371]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-35.52054703,150.144018,"[-35.5205470344804,150.144018]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-35.43647003,148.62488,"[-35.4364700343735,148.62488]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81589703,151.294491,"[-33.8158970321878,151.294490999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81903503,151.300371,"[-33.8190350321922,151.300371]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.26608604,149.91267,"[-37.2660860365352,149.91267]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80296103,151.301369,"[-33.8029610321695,151.301369]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.30063004,149.788801,"[-37.3006300365725,149.788801]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.80794503,151.297241,"[-33.8079450321765,151.297241]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81854403,151.298079,"[-33.8185440321916,151.298079]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81272203,151.287942,"[-33.8127220321833,151.287942]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-28.42320002,153.19078,"[-28.4232000237224,153.19078]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80506203,151.300669,"[-33.8050620321724,151.300669]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.33228104,149.939927,"[-37.3322810366066,149.939927]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81423903,151.30174,"[-33.8142390321854,151.30174]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.37799904,149.906134,"[-37.3779990366556,149.906134]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.13529604,149.944212,"[-37.1352960363927,149.944212]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-28.60085002,153.56975,"[-28.6008500240175,153.56975]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-29.06529002,153.40971,"[-29.0652900247867,153.40971]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-30.69029003,151.87839,"[-30.6902900274362,151.878389999999]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.80830203,151.292416,"[-33.808302032177,151.292416]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81223003,151.302558,"[-33.8122300321826,151.302558]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81322103,151.301868,"[-33.813221032184,151.301868]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.37799904,149.906134,"[-37.3779990366556,149.906134]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-31.60177003,152.00713,"[-31.6017700288793,152.00713]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81400003,151.299487,"[-33.8140000321851,151.299487]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.27387004,149.905776,"[-37.2738700365437,149.905776]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.97155203,150.996928,"[-33.9715520324074,150.996928]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81322103,151.301868,"[-33.813221032184,151.301868]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81223003,151.302558,"[-33.8122300321826,151.302558]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81418503,151.301806,"[-33.8141850321854,151.301806]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.35381804,149.81102,"[-37.3538180366297,149.81102]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81580403,151.294287,"[-33.8158040321877,151.294286999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81854403,151.298079,"[-33.8185440321916,151.298079]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.16941704,149.97569,"[-37.1694170364301,149.97569]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-31.14895003,152.37632,"[-31.1489500281672,152.37632]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81418503,151.301806,"[-33.8141850321854,151.301806]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81223003,151.302558,"[-33.8122300321826,151.302558]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81523203,151.302509,"[-33.8152320321869,151.302509]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81086003,151.299191,"[-33.8108600321807,151.299191]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.28140104,149.846968,"[-37.2814010365518,149.846968]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81854403,151.298079,"[-33.8185440321916,151.298079]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81434603,151.301695,"[-33.8143460321856,151.301695]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-29.48792903,152.329702,"[-29.487929025483,152.329702]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81418503,151.301806,"[-33.8141850321854,151.301806]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.25506003,152.53388,"[-32.2550600298878,152.53388]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81523203,151.302509,"[-33.8152320321869,151.302509]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81086003,151.299191,"[-33.8108600321807,151.299191]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.25173003,152.53319,"[-32.2517300298828,152.53319]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81400003,151.299487,"[-33.8140000321851,151.299487]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.30063004,149.788801,"[-37.3006300365725,149.788801]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.22720504,149.971707,"[-37.2272050364931,149.971706999999]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81659403,151.292716,"[-33.8165940321888,151.292716]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-35.70602703,148.497959,"[-35.7060270347137,148.497958999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81719103,151.2987,"[-33.8171910321896,151.2987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81086003,151.299191,"[-33.8108600321807,151.299191]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-30.05233003,153.0062,"[-30.0523300264057,153.0062]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81854403,151.298079,"[-33.8185440321916,151.298079]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80296103,151.293516,"[-33.8029610321695,151.293516]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81659403,151.292716,"[-33.8165940321888,151.292716]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81887903,151.29952,"[-33.818879032192,151.29952]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81789603,151.298881,"[-33.8178960321906,151.298880999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.27143804,149.866245,"[-37.271438036541,149.866245]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.20295004,149.96729,"[-37.2029500364667,149.96729]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-36.25429004,149.58817,"[-36.2542900353833,149.58817]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-34.29345003,150.70031,"[-34.2934500328554,150.70031]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.64819003,151.14718,"[-33.648190031949,151.147179999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.13896904,149.947258,"[-37.1389690363967,149.947258]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81789603,151.298881,"[-33.8178960321906,151.298880999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.30060103,151.949857,"[-32.3006010299572,151.949857]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81725003,151.291914,"[-33.8172500321897,151.291914]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-31.60177003,152.00713,"[-31.6017700288793,152.00713]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-37.38267904,149.896479,"[-37.3826790366606,149.896479]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-37.22865504,149.96347,"[-37.2286550364946,149.96347]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.16962104,149.981565,"[-37.1696210364303,149.981565]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.30060103,151.949857,"[-32.3006010299572,151.949857]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-31.61199003,152.41014,"[-31.6119900288953,152.41014]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.25154804,150.03207,"[-37.2515480365195,150.03207]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-31.80088003,152.72696,"[-31.8008800291892,152.72696]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-37.29047804,149.782516,"[-37.2904780365616,149.782516]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-28.36935602,153.074277,"[-28.3693560236329,153.074277]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-29.47807003,152.77801,"[-29.4780700254668,152.77801]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.22335904,149.729687,"[-37.2233590364889,149.729687]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
